country,year,"Inflation, consumer prices (annual %)","Inflation, GDP deflator (annual %)",Real interest rate (%),Deposit interest rate (%),Lending interest rate (%),"Unemployment, total (% of total labor force) (national estimate)","Unemployment, total (% of total labor force) (modeled ILO estimate)",iso3c,iso2c,adminregion,incomeLevel
Ecuador,1987,29.503997249272,-8.70101398503682,,,,7.23999977111816,,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1988,58.2162865411676,-11.6138011997674,,,,6.98999977111816,,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1989,75.6481901022001,5.36797841354645,,,,7.71000003814697,,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1990,48.5191129964557,5.81362920255557,,,,5.88000011444092,,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1991,48.8038277511962,6.88932038287776,,,,8.1899995803833,4.36999988555908,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1992,54.3408360128618,4.30322942836226,,,,8.5600004196167,4.52699995040894,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1993,44.9999999999999,2.64177088971913,,,,7.94999980926514,4.55999994277954,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1994,27.4425287356321,15.0087193477126,,,,6.67999982833862,4.44299983978271,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1995,22.8861330326945,5.22255322839003,,,,6.69999980926514,4.59200000762939,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1996,24.3730886850156,1.49015481451174,,,,10.3800001144409,4.65100002288818,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1997,30.6429800835987,7.00617304202626,,,,9.17000007629395,4.51300001144409,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1998,36.0984331623782,-3.7826792354184,,,,11.4899997711182,4.60500001907349,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,1999,52.2423509075189,-26.2999928320854,,,,13.960000038147,5.18400001525879,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2000,96.0941136930836,-7.71406676367923,,,,4.80000019073486,4.80000019073486,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2001,37.6780209421416,28.4142784567463,,,,4.25,4.25,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2002,12.4840185721018,12.0852744211313,,,,,4.89799976348877,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2003,7.92941000523413,10.5930870401158,,,,5.65999984741211,5.65999984741211,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2004,2.74218132941644,4.26184570076396,,,,5.0,5.0,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2005,2.4077697831569,7.73271101107305,,,,3.77999997138977,3.77999997138977,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2006,3.29874846258218,8.00091082171883,,,,3.54999995231628,3.54999995231628,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2007,2.2761847800212,6.65050227293493,,4.83,,3.14000010490417,3.14000010490417,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2008,8.40009593987462,13.8473188994265,,4.865,,3.92000007629395,3.92000007629395,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2009,5.15996829181046,0.655537559193846,,4.78,,4.6100001335144,4.6100001335144,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2010,3.55437734567846,7.46507996966288,,3.9025,,4.09000015258789,4.09000015258789,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2011,4.47453265795836,5.66265674725217,,3.84416666666667,,3.46000003814697,3.46000003814697,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2012,5.1017218095867,4.98525306124122,,3.89,,3.23000001907349,3.23000001907349,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2013,2.72177577710365,3.09504901286289,,3.89,,3.07999992370605,3.07999992370605,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2014,3.58922016616669,3.03070306911397,,4.0275,,3.48000001907349,3.48000001907349,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2015,3.96664623255354,-2.49102075763332,,4.375,,3.61999988555908,3.61999988555908,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2016,1.72826463324535,1.90164677546638,,4.77083333333333,,4.59999990463257,4.59999990463257,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2017,0.417335588666803,1.94639824444045,,3.49583333333333,,3.83999991416931,3.83999991416931,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2018,-0.224103246005465,1.81887357109554,,3.62666666666667,,3.52999997138977,3.52999997138977,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2019,0.266012515466136,0.495450027557041,,4.435,,3.80999994277954,3.80999994277954,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2020,-0.338872392562274,-0.923994281015226,,4.77583333333333,,6.1100001335144,6.1100001335144,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
Ecuador,2021,0.133251386096455,,,4.1625,,,6.42700004577637,ECU,EC,Latin America & Caribbean (excluding high income),Upper middle income
"Egypt, Arab Rep.",1970,3.76289859580536,12.5161736888022,,,,2.40000009536743,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1971,3.14042171394198,1.32672970133576,,,,1.82000005245209,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1972,2.10236334610112,3.39909362005129,,,,1.52999997138977,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1973,5.11218403908757,7.35261504171041,,,,1.71000003814697,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1974,10.0243177516484,9.42497991778166,,,,2.29999995231628,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1975,9.66969548151247,9.66387925226526,,,,2.5699999332428,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1976,10.3174158877413,11.5332789912331,-3.16791456611876,3.0,8.0,,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1977,12.7321627929891,12.33791713703,-3.11968024066335,4.66666666666667,8.83333333333333,3.13000011444092,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1978,11.078100382614,9.54762169058037,0.565092118416628,5.875,10.1666666666667,3.64000010490417,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1979,9.90436051231128,23.499865638453,-9.31164222649354,7.0,12.0,4.55000019073486,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1980,20.8192249324219,12.4308665206684,0.802685988815154,8.33333333333333,13.3333333333333,5.17999982833862,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1981,10.3172842245395,-2.19823538476797,17.5847904712442,10.0,15.0,4.96999979019165,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1982,14.8230088495577,24.7308589703084,-7.80148477340702,11.0,15.0,5.21000003814697,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1983,16.079873883342,12.7118644067798,2.03007518796983,11.0,15.0,6.46999979019165,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1984,17.0363663799608,8.24745260835482,6.2380658656941,11.0,15.0,5.8899998664856,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1985,12.1067560598247,11.5760417629123,3.06872172823914,11.0,15.0,,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1986,23.8642898217366,12.8751716471588,1.88245857953887,11.0,15.0,,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1987,19.693593314763,12.4693725364866,3.43556713237034,11.0,16.3333333333333,,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1988,17.66348615313,13.4175543414177,3.15863419854582,11.0,17.0,,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1989,21.2618670886078,19.1374048479314,-0.674911053857901,11.6666666666667,18.3333333333333,7.05999994277954,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1990,16.7563747077691,17.7430513714031,1.06753529312913,12.0,19.0,8.43000030517578,,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1991,19.7485448195578,16.1252711755813,3.20463879516689,12.0,19.8466666666667,9.38000011444092,9.38000011444092,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1992,13.6374241717218,18.3507806752853,1.67092489526851,12.0,20.3283333333333,8.92000007629395,8.92000007629395,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1993,12.0897922868977,8.42910539470974,9.10124137736522,12.0,18.2975,10.9200000762939,10.9200000762939,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1994,8.15423128587101,8.44887155864282,7.43541940590579,11.8333333333333,16.5125,10.9300003051758,10.9300003051758,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1995,15.7422305021596,11.3997415021018,4.55215762878212,10.9166666666667,16.4708333333333,11.039999961853,11.039999961853,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1996,7.18710369719989,7.10766744373304,7.91322049287722,10.5416666666667,15.5833333333333,9.0,9.0,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1997,4.6256057882644,9.8762774309467,3.56345275546915,9.83541666666667,13.7916666666667,8.36999988555908,8.36999988555908,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1998,3.87257546427492,2.37768148903348,10.3918989206381,9.3625,13.0166666666667,8.02999973297119,8.02999973297119,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",1999,3.07949912638328,0.91943542027353,11.9358224008719,9.2175,12.965,7.94999980926514,7.94999980926514,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2000,2.68380535348548,3.94440699016727,8.91960097866841,9.45666666666667,13.2158333333333,8.97999954223633,8.97999954223633,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2001,2.26975720475954,1.86769984691266,11.2145133706975,9.45833333333333,13.2916666666667,9.26000022888184,9.26000022888184,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2002,2.73723855000332,3.16557906538131,10.3000319462668,9.33333333333333,13.7916666666667,10.0100002288818,10.0100002288818,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2003,4.50777636319307,6.77749360450196,6.32702594973302,8.225,13.5333333333333,11.0100002288818,11.0100002288818,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2004,11.270619332052,11.6699083397172,1.52690342961114,7.725,13.375,10.3199996948242,10.3199996948242,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2005,4.86939696871988,6.21272950937575,6.52364098851194,7.225,13.1416666666667,11.1999998092651,11.1999998092651,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2006,7.64452644526432,7.35997772737937,4.88079672103387,6.01666666666667,12.6,10.4899997711182,10.4899997711182,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2007,9.31896905799228,12.5957398232619,-0.0776285941774989,6.1,12.5083333333333,8.80000019073486,8.80000019073486,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2008,18.3168316831684,12.2039844657607,0.107853152288254,6.58333333333333,12.325,8.52000045776367,8.52000045776367,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2009,11.7634954386443,11.1855422663012,0.710036320916629,6.49166666666667,11.975,9.09000015258789,9.09000015258789,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2010,11.2651882653186,10.1068646283367,0.818721619255541,6.23333333333333,11.0083333333333,8.76000022888184,8.76000022888184,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2011,10.0649259874818,11.6629763504481,-0.563878053132607,6.74166666666667,11.0333333333333,11.8500003814697,11.8500003814697,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2012,7.11172943343078,19.4828774717686,-6.26271950433793,7.64166666666667,12.0,12.6000003814697,12.6000003814697,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2013,9.4697198106492,8.7126745737242,3.29215715368624,7.68333333333333,12.2916666666667,13.1499996185303,13.1499996185303,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2014,10.0702154687482,11.2476245048912,0.41412913803098,6.91666666666667,11.7083333333333,13.1000003814697,13.1000003814697,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2015,10.370490343517,9.93088972878017,1.5410684616485,6.90833333333333,11.625,13.0500001907349,13.0500001907349,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2016,13.8136062148289,6.24566313599021,6.92201135268601,7.85833333333333,13.6,12.4499998092651,12.4099998474121,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2017,29.5066083940039,22.9325542334096,-3.87005237390296,12.0916666666667,18.175,11.7700004577637,11.7399997711182,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2018,14.4014657807421,21.4262259194396,-2.56086296780395,12.3166666666667,18.3166666666667,9.85999965667725,9.81999969482422,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2019,9.15279959324812,13.6225675699873,2.19507369884346,10.95,16.1166666666667,7.84999990463257,7.84000015258789,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2020,5.04493288977533,6.22121839794872,4.84408703489072,7.78333333333333,11.3666666666667,7.94000005722046,9.16699981689453,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
"Egypt, Arab Rep.",2021,,,,7.4,9.425,,9.32900047302246,EGY,EG,Middle East & North Africa (excluding high income),Lower middle income
El Salvador,1970,2.81785392208509,4.83751153455339,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1971,0.445808667692474,0.806457521341542,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1972,1.53521536678879,0.400316543983422,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1973,6.39197420311829,8.84136569633188,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1974,16.8990368422354,9.64914798953154,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1975,19.0884996543863,9.88797936069254,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1976,7.03468963198829,17.6342113884372,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1977,11.8202775391489,18.3216298509202,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1978,13.2751232921383,0.960013080572281,,,,3.73000001907349,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1979,14.0560247361062,15.5624072026401,,,,6.78999996185303,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1980,17.3669682564025,22.6012882551554,,,,13.3400001525879,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1981,14.7971516299733,2.00938789958767,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1982,11.7288868654679,5.55290061909739,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1983,13.3143177303524,1.58899797213157,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1984,11.5071695057308,3.05408729621168,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1985,22.3283750554416,3.15378065896392,,,,16.9500007629395,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1986,31.9350161472763,-0.94815922337537,,,,8.63000011444092,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1987,24.8645003373126,2.3739437095546,,,,,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1988,19.7611617858857,3.90575551112049,,,,9.36999988555908,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1989,17.6340799385345,3.3553952451945,,,,8.35000038146973,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1990,23.9991651130861,5.10572833704084,,,,9.96000003814697,,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1991,14.4026748806266,7.42039831080091,,,,7.53000020980835,7.53000020980835,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1992,11.2144813801986,3.41992302194576,,,,7.88000011444092,7.88000011444092,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1993,18.5066883302714,8.59328373641921,,,,9.9399995803833,9.9399995803833,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1994,10.5858066526451,9.80412818425471,,,,7.67999982833862,7.67999982833862,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1995,10.0296564501018,10.9290340708784,,,,7.65000009536743,7.65000009536743,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1996,9.78892040179968,6.58171861061977,,,,7.67999982833862,7.67999982833862,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1997,4.490136278552,3.38380837413172,,,,7.98000001907349,7.98000001907349,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1998,2.54705977554154,4.23009518302409,,,,7.09999990463257,7.09999990463257,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,1999,0.514827130192974,0.994105168134183,,,,7.30000019073486,6.67999982833862,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2000,2.27128756828722,3.27263167049688,,,,6.96000003814697,6.96000003814697,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2001,3.7508205747202,3.31363165513974,,,,6.96000003814697,6.96000003814697,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2002,1.86552503610078,1.51063301186223,,,,6.19999980926514,5.73000001907349,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2003,2.1203909173333,2.96567141336874,,,,6.90000009536743,6.26000022888184,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2004,4.45194392395044,2.71767338213316,,,,6.80000019073486,6.05000019073486,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2005,4.69094870903771,4.2647391787666,,,,7.21999979019165,7.21999979019165,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2006,4.03712359429611,4.32487889818145,,,,6.57000017166138,6.57000017166138,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2007,4.57808572377153,4.38295378606503,,,,6.40999984741211,6.40999984741211,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2008,6.70792293515938,3.53037613613985,,,,5.88000011444092,5.88000011444092,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2009,1.05595029731201,-0.0557896469694441,,,,7.32999992370605,7.32999992370605,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2010,1.17933576873676,2.64560258284467,,,,4.8899998664856,4.8899998664856,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2011,5.12892376681616,5.90897722806478,,,,4.30000019073486,4.30000019073486,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2012,1.72973481581381,2.54750952459774,,,,3.83999991416931,3.83999991416931,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2013,0.7576691845229,0.582891427089493,,,,3.69000005722046,3.69000005722046,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2014,1.1413446753823,1.01178891188312,,,,4.15000009536743,4.15000009536743,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2015,-0.731384487387986,1.30863378732111,,,,4.0,4.0,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2016,0.604049086996682,0.651008913696401,,,,4.42000007629395,4.42000007629395,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2017,1.01235403315573,0.987503802684174,,,,4.3899998664856,4.3899998664856,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2018,1.09033000581896,1.69655843329437,,,,4.01000022888184,4.01000022888184,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2019,0.0753241350024327,0.960338638675594,,,,4.17000007629395,4.17000007629395,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2020,-0.371590212323993,0.203941698827876,,,,5.01999998092651,6.2480001449585,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
El Salvador,2021,3.46692585313078,,,,,,5.94000005722046,SLV,SV,Latin America & Caribbean (excluding high income),Lower middle income
Equatorial Guinea,1970,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1971,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1972,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1973,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1974,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1975,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1976,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1977,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1978,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1979,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1980,,,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1981,,14.4428282119651,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1982,,40.4180066353889,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1983,,24.7497739075085,,,,25.0,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1984,,25.6371717805079,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1985,,52.7747865901401,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1986,-17.6404240920371,-2.9234097165624,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1987,-13.1744727471927,1.51817065398505,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1988,2.52365930599391,3.976984504032,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1989,6.16615384615362,-4.79586134180418,,,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1990,0.85787155112476,10.3525268429817,,7.5,,,,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1991,-3.42528735632203,3.55211254157733,,7.5,,,8.13199996948242,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1992,-4.2787431563913,-15.4237004844106,,7.5,,,8.27200031280518,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1993,5.4522847373328,-2.6931154191177,,7.75,,,8.37199974060059,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1994,31.8410168416385,24.5263467390672,,8.08333333333333,,,8.42500019073486,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1995,19.8724349483472,7.68083409226116,,5.5,,,8.4680004119873,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1996,4.54072771540235,0.821196361917359,,5.45833333333333,,,8.5290002822876,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1997,3.01650540694366,-13.1471736691146,,5.0,,,8.55799961090088,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1998,7.93571069814148,-31.5659149794624,,5.0,,,8.50399971008301,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,1999,0.372266170311917,39.1576256709104,,5.0,,,8.48900032043457,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2000,4.80228886901399,64.7350222970558,,5.0,,,8.45499992370605,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2001,8.82538925854965,-11.9715274350058,,5.0,,,8.56700038909912,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2002,7.59247849833242,-1.58289027139675,,5.0,,,8.71399974822998,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2003,7.32354399351807,0.635621901563525,,5.0,,,8.77299976348877,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2004,4.21968787094834,16.9227635071874,,5.0,,,8.71300029754639,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2005,5.63163351357613,59.3290506697721,,4.91666666666667,,,8.75399971008301,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2006,4.41589984169562,12.9763712005288,,4.33333333333333,,,8.70899963378906,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2007,2.80373831775701,3.0376538593557,,4.25,,,8.64700031280518,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
Equatorial Guinea,2008,6.55176691184536,19.8400389323386,,3.75,,,8.49600028991699,GNQ,GQ,Sub-Saharan Africa (excluding high income),Upper middle income
